0,-0.13960349559783936,-0.2626843750476837,-0.3590252101421356,-0.4979371726512909,-0.5080984234809875,-0.7033721208572388,-0.5056977272033691,-0.87171870470047,-0.7646336555480957,-0.479275107383728,-0.997120201587677,-0.3286462426185608,-0.8921124935150146,-0.23972274363040924,-0.7829416394233704,-0.23034660518169403,-0.8162291646003723,-0.3185441195964813,-0.9899960160255432,-0.1590677797794342,-0.8687344789505005,-0.09913717955350876,-0.7345779538154602,-0.10941827297210693,-0.811172604560852,-0.13374954462051392,-0.9260225892066956,-0.011669146828353405,-0.8114591836929321,0.024877414107322693,-0.6883345246315002,0.007962390780448914,-0.7757408022880554,0.04911155626177788,-0.8613884449005127,0.11526861041784286,-0.7449347376823425,0.1336485892534256,-0.6416981220245361,0.11591333895921707
0,-0.1328945904970169,-0.27846893668174744,-0.35198700428009033,-0.516303539276123,-0.4850328862667084,-0.7222198843955994,-0.47571492195129395,-0.8896280527114868,-0.784856379032135,-0.49454787373542786,-1.0028483867645264,-0.3414606750011444,-0.8834789991378784,-0.2573636770248413,-0.7607950568199158,-0.24845068156719208,-0.8508496284484863,-0.333005428314209,-0.9919275641441345,-0.1840362250804901,-0.8595520257949829,-0.13242003321647644,-0.7252675294876099,-0.14341026544570923,-0.8539676070213318,-0.14865559339523315,-0.940299391746521,-0.043891437351703644,-0.817108154296875,-0.012447121553122997,-0.6941591501235962,-0.026920925825834274,-0.8268300890922546,0.034002143889665604,-0.8862594962120056,0.09313744306564331,-0.763113260269165,0.1074468344449997,-0.6615793704986572,0.09163057804107666
0,-0.13578596711158752,-0.27049413323402405,-0.3508702218532562,-0.4963357746601105,-0.49713632464408875,-0.6965264678001404,-0.5010806918144226,-0.854702889919281,-0.79766446352005,-0.4768131375312805,-1.0003243684768677,-0.32636991143226624,-0.8777830600738525,-0.2409038245677948,-0.7461846470832825,-0.22926019132137299,-0.8802768588066101,-0.31338930130004883,-0.9946262240409851,-0.15975475311279297,-0.8632885217666626,-0.10506024956703186,-0.7251583337783813,-0.11485742032527924,-0.8925658464431763,-0.12562182545661926,-0.9576840400695801,-0.013555929996073246,-0.83847576379776,0.023451952263712883,-0.7104508876800537,0.012224821373820305,-0.869034469127655,0.05667576566338539,-0.9190557599067688,0.12227920442819595,-0.7932984828948975,0.14437547326087952,-0.6830653548240662,0.13126245141029358
0,-0.14160223305225372,-0.26803988218307495,-0.35365551710128784,-0.49689555168151855,-0.5025819540023804,-0.6994082927703857,-0.5040491223335266,-0.8672480583190918,-0.8094227313995361,-0.477109432220459,-0.9842310547828674,-0.33339163661003113,-0.8550106883049011,-0.2470029592514038,-0.7281855344772339,-0.2378862053155899,-0.8890317678451538,-0.3137906491756439,-0.9954233169555664,-0.1709698736667633,-0.8637706637382507,-0.11341431736946106,-0.7250402569770813,-0.12206751108169556,-0.8991636633872986,-0.12774784862995148,-0.9560607075691223,-0.020760180428624153,-0.8343911170959473,0.015457752160727978,-0.7047396898269653,-5.404154580901377e-05,-0.8735076189041138,0.05152328312397003,-0.9107056260108948,0.11842989176511765,-0.7860784530639648,0.13571421802043915,-0.6762394905090332,0.11749061942100525
0,-0.13746576011180878,-0.26697635650634766,-0.3519943952560425,-0.4982894957065582,-0.5000368356704712,-0.702386200428009,-0.506062388420105,-0.8683974742889404,-0.8066684603691101,-0.48120900988578796,-0.9718299508094788,-0.3343186378479004,-0.8378581404685974,-0.25166159868240356,-0.7153095006942749,-0.24520792067050934,-0.8843324184417725,-0.3153334856033325,-0.993535578250885,-0.17712198197841644,-0.8582252860069275,-0.12019910663366318,-0.7184352278709412,-0.12847235798835754,-0.8935633301734924,-0.1251249611377716,-0.948695957660675,-0.019802795723080635,-0.82768315076828,0.015775153413414955,-0.69987952709198,0.0006830692291259766,-0.8669649362564087,0.05745122209191322,-0.9023984670639038,0.11659421771764755,-0.776462733745575,0.13413360714912415,-0.6683392524719238,0.11626632511615753
0,-0.14855194091796875,-0.2590045630931854,-0.3694862723350525,-0.4824557602405548,-0.517282247543335,-0.6796405911445618,-0.5197584629058838,-0.8479283452033997,-0.8210943341255188,-0.4614589810371399,-1.0031582117080688,-0.29138728976249695,-0.8669317364692688,-0.20916223526000977,-0.7406811714172363,-0.2054067701101303,-0.893341064453125,-0.3031734228134155,-0.9931551218032837,-0.1367361694574356,-0.8550912737846375,-0.0852581188082695,-0.7179303169250488,-0.10147736966609955,-0.8992542028427124,-0.12132791429758072,-0.9469491839408875,-0.00035982864210382104,-0.82314133644104,0.03447661176323891,-0.6951423287391663,0.017293967306613922,-0.872732400894165,0.05663853511214256,-0.9056462645530701,0.13112875819206238,-0.7744462490081787,0.15041333436965942,-0.6647143363952637,0.1339215487241745
0,-0.14041639864444733,-0.257576584815979,-0.3595981299877167,-0.4856073558330536,-0.5102904438972473,-0.6848047971725464,-0.5178167819976807,-0.8537417054176331,-0.7998161911964417,-0.4632115066051483,-0.9966268539428711,-0.2989061176776886,-0.8789026737213135,-0.20764264464378357,-0.765436589717865,-0.1984661966562271,-0.8668749332427979,-0.3091556429862976,-0.9855534434318542,-0.1394999474287033,-0.85807865858078,-0.08186334371566772,-0.7299364805221558,-0.0978577584028244,-0.8675501942634583,-0.12891045212745667,-0.9394980072975159,-0.0032166072633117437,-0.8222863674163818,0.03381747752428055,-0.6986262798309326,0.01519444677978754,-0.8363120555877686,0.05001644045114517,-0.8885580897331238,0.12597455084323883,-0.7676941156387329,0.14346005022525787,-0.6607636213302612,0.12574678659439087
0,-0.1516401320695877,-0.25484588742256165,-0.36845701932907104,-0.4815963804721832,-0.5260664820671082,-0.6822043657302856,-0.5296881198883057,-0.857952892780304,-0.8169828653335571,-0.4598705470561981,-1.0027191638946533,-0.29465171694755554,-0.8781084418296814,-0.20821291208267212,-0.7609534859657288,-0.20229245722293854,-0.8868033289909363,-0.30521243810653687,-1.0015665292739868,-0.13519006967544556,-0.8710358142852783,-0.07919050008058548,-0.7372764348983765,-0.09481822699308395,-0.8869990110397339,-0.12226460129022598,-0.9581151604652405,0.004330616444349289,-0.8399486541748047,0.03976578637957573,-0.7147443890571594,0.018438825383782387,-0.8503673672676086,0.05645957589149475,-0.9070801138877869,0.12872302532196045,-0.7819616198539734,0.14496877789497375,-0.6721368432044983,0.12520678341388702
0,-0.1376408040523529,-0.26090067625045776,-0.355694442987442,-0.4955761730670929,-0.5000937581062317,-0.6973497271537781,-0.516075074672699,-0.8654594421386719,-0.7867323756217957,-0.47973141074180603,-1.0006273984909058,-0.30130285024642944,-0.8743201494216919,-0.22089199721813202,-0.74869304895401,-0.21849499642848969,-0.8447930812835693,-0.3213734030723572,-0.9791431427001953,-0.1398843228816986,-0.8432893753051758,-0.0936039537191391,-0.7097260355949402,-0.11430961638689041,-0.8439290523529053,-0.13707388937473297,-0.9255867600440979,-0.0019494745647534728,-0.8012700080871582,0.024450378492474556,-0.6794614791870117,7.124136755010113e-05,-0.8155900835990906,0.04814779385924339,-0.8724043369293213,0.12774524092674255,-0.7458623051643372,0.13850420713424683,-0.6437787413597107,0.1147107258439064
0,-0.14201033115386963,-0.26579466462135315,-0.3630128800868988,-0.4988059103488922,-0.5181930065155029,-0.7011250257492065,-0.5283803939819336,-0.8777768015861511,-0.7855735421180725,-0.497867226600647,-0.9751136302947998,-0.3372352123260498,-0.8299626111984253,-0.2675556540489197,-0.6936718821525574,-0.26688945293426514,-0.8632310032844543,-0.34262558817863464,-0.9919042587280273,-0.17270846664905548,-0.8493154048919678,-0.12408412247896194,-0.707107663154602,-0.13741396367549896,-0.8746232986450195,-0.15810227394104004,-0.9528448581695557,-0.021818706765770912,-0.8222835659980774,0.00502430647611618,-0.6957059502601624,-0.01895281672477722,-0.8550679087638855,0.025372019037604332,-0.9010273218154907,0.11326828598976135,-0.7677715420722961,0.12292102724313736,-0.660796582698822,0.09449374675750732
